001,Author,lifetime, Title,Publication Year,Number of Pages,press,Questionnaires,Genre ID unclear,Extracted Book Name,delete duplicate
990036782840205171,"אפלפלד, אהרן ","1932-2018 , ","ימים של בהירות מדהימה /, אהרן אפלפלד ; עורך הספר: יגאל שוורץ.",2014,238,"כנרת, זמורה-ביתן - מוציאים לאור ",,,ימים של בהירות מדהימה  ,
990049097070205171,"אפלפלד, אהרן ","1932-2018 , ","הפסגה /, אהרן אפלפלד ; עורך הספר: יגאל שוורץ.",2019,165,"כנרת, זמורה - מוציאים לאור ",,,הפסגה  ,
990036927280205171,"אפנצלר ירדני, אורי , ",,"ברית הבריונים  רומן היסטורי /, אורי א. ירדני ; עריכה: ירון בן עמי וד""ר מיקי כץ.",2014,477,אופיר ביכורים ,,,ברית הבריונים  רומן היסטורי  ,
990018446910205171,"אפנשלק, פולה ",,"הדוקטור נשאר  רומן ביוגרפי על יאנוש קורצ'אק ; (תרגם מכתב-יד ח""ש בן-אברם) /, פאולינה אפנשלאק.",1953,308,קרית ספר ,,,"הדוקטור נשאר  רומן ביוגרפי על יאנוש קורצ''אק ; (תרגם מכתב-יד ח""ש בן-אברם)  ",
990053975240205171,"אפעל, עמי ","1952- , ","ימים של בדולח /, ע. אפעל ; עורכת הספר: סימונה חנוך ; עריכה לשונית: תומר רוזן-גרייס.",2017,296,גלים הוצאת ספרים אחרת ,,,ימים של בדולח  ,
990037598680205171,"אפק, אורון , ",,"האורפאלים  החיפוש אחר מערת הקסמים /, אורון אופק ; עריכה ספרותית: יעל מירון ; עריכה לשונית: תומר לויסמן.",2014,218,Contento de Semrik  aישראל  ,,,האורפאלים  החיפוש אחר מערת הקסמים  ,
990035206780205171,"אפריאט וון ביסמרק, שולמית ",1951- ,"תאומי האש  הגיעו לכדור הארץ מכוכב הפלטיניום, לנצח את מחלת הסרטן /, שולמית אפריאט וון ביסמארק.",2013,176,חממה ספרותית ,,,"תאומי האש  הגיעו לכדור הארץ מכוכב הפלטיניום, לנצח את מחלת הסרטן  ",
990035941460205171,"אפריאט וון ביסמרק, שולמית ",1951- ,"שבע נשמות ושבע חתונות /, שולמית אפריאט וון ביסמארק.",2013,271,חממה ספרותית ,,,שבע נשמות ושבע חתונות  ,
990047125880205171,"אפריאט וון ביסמרק, שולמית ","1951- , ","החטיפה הבדואית /, שולמית אפריאט וון ביסמארק.",2018,155,סטימצקי - הוצאה לאור ,,,החטיפה הבדואית  ,
990013340890205171,"אפרת, ישראל ",1891-1981 ,"זהב /, מאת ישראל אפרת.",1942,"167, 1   ",ספרים ,,,זהב  ,
990013340840205171,"אפרת, ישראל ",1891-1981 ,"אנחנו הדור /, מאת ישראל אפרת.",1945,"X, 124, 4   ",עגן ,,,אנחנו הדור  ,
990013340880205171,"אפרת, ישראל ",1891-1981 ,"ויגומים שותקים /, מאת ישראל אפרת.",1933,166,מצפה ,,,ויגומים שותקים  ,
990036197790205171,"אפרתי, נבט ",,"סבא אתה פנוי? /, נבט אפרתי.",2013,239,מנדלי מוכר ספרים ברשת ,,,סבא אתה פנוי?  ,
990025751050205171,"אפרתי, עמירם ",1937- ,"אנשים טובים באמצע הדרך /, עמירם אפרתי ; איורים - אילת אפרתי ; עריכה לשונית - נחום סיון.",2007,116,מערכת ,,x,אנשים טובים באמצע הדרך  ,
990032531050205171,"אפרתי, שלמה ",,"ניקול היתה כאן  רומן /, שלמה אפרתי ; עורך - רני יגיל.",2004,216,ביתן ,,,ניקול היתה כאן  רומן  ,
990023178050205171,"אפשטיין, אלכס ",1971- ,"מתכוני חלומות /, אלכס אפשטיין ; עורך משנה - חנן אלשטיין.",2002,"145, 1   ",בבל ,,,מתכוני חלומות  ,
990019336520205171,"אפשטיין, אלכס ",1971- ,"מילון מהפך /, עם הקדמה מאת אלכס אפשטיין.",2000,190,גוונים ,,,מילון מהפך  ,
990013613330205171,"אפשטיין, בנציון ",1912-1992 ,"רגליים קלות בסופה  רומן /, בן-ציון אפשטיין.",1982,"157, 2   ",אתגר ,,,רגליים קלות בסופה  רומן  ,
990013613280205171,"אפשטיין, בנציון ",1912-1992 ,"בערבות הפאמפה /, ב' אפשטיין ; (ציורים - מ' רוזן).",1964,200,המנורה ,,,בערבות הפאמפה  ,
990047784750205171,"אפשטיין, דודי ","1978- , ","הרפתקאות ג'ונתן בלובשטיין בארץ הקודש /, דודי אפשטיין.",2018,219,דודי אפשטיין ,,,הרפתקאות ג''ונתן בלובשטיין בארץ הקודש  ,
990029181490205171,"אפשטיין, חוה ",,"אם אין לו מקום הוא בוכה, hספר + הקלטת שמע /, כתבה וציירה חוה אפשטיין.",2011,"307, 5   ",כנפיים ,,,"אם אין לו מקום הוא בוכה, hספר + הקלטת שמע  ",
990035428760205171,"אפשטיין, חוה ",,"הלב, שדיו ומלאכיו /, כתבה ואיירה חוה אפשטיין.",2012,600,כנפיים ,,,"הלב, שדיו ומלאכיו  ",
990018296720205171,"אפשטיין, יוסף אליעזר ",,יד לזהב  ספור נחמד המלמד לאדם דעת...,1884,60,דפוס גינז ,,x,יד לזהב  ספור נחמד המלמד לאדם דעת...',
990017412180205171,"אפשטין, א. ",,"טל של שחרית /, א' אפשטיין.",1997,286,יריד הספרים ,,,טל של שחרית  ,
990018295660205171,"אפשטין, אברהם ",1880-1952 ,"מקרוב ומרחוק  פרקי מסה ובקורת /, מאת אברהם אפשטיין.",1944,"261, 1   ",אוהל ,,,מקרוב ומרחוק  פרקי מסה ובקורת  ,
990050281390205171,"אקוניס יודוביץ', ליבי , ",,"טבעת פנדורה /, ליבי אקוניס יודוביץ'.",2018,223,סטימצקי - הוצאה לאור ,,,טבעת פנדורה  ,
990035666010205171,"אקוניס, ספי ",1976- ,"חידת סמירנוב /, ספי אקוניס ; עורכת הספר - תמר ביאליק.",2013,222,כנרת ,,,חידת סמירנוב  ,
990040855640205171,"אקנין, זהבה , ",,"פעמיים תקווה /, זהבה אקנין.",1990,"5  לא ממוספרים, 90   ",זהבה אקנין ,,x,פעמיים תקווה  ,
990038422030205171,"אקסלרד, אילן , ",,"אוולין /, אילן אקסלרד ; עריכה: נילי גרבר.",2015,214,אופיר ביכורים ,,,אוולין  ,
990017257740205171,"אקסלרוד, ברוך ",,תקלה בשחקים.,1965,"168, 2 .",מסדה ,,,תקלה בשחקים.',
990050245170205171,"אקרמן, ליאור , ",,"השליח /, ליאור אקרמן ; עריכה: נורית שי.",2018,291,אופיר ביכורים ,,,השליח  ,
990050280850205171,"אקשטיין בלום, רעות ","1973- , ","מפתח אפס /, רעות אקשטיין בלום ; עורכת הספר: עלמה כהן-ורדי.",2019,226,מודן הוצאה לאור ,,,מפתח אפס  ,
990038778570205171,"אקשטיין, אריה ","1929-2015 , ","דודה אסתר /, אריה אקשטיין.",1992,248,כתר הוצאה לאור ,,,דודה אסתר  ,
990052707420205171,"אקשטיין, חיים בן משה ","1987- , ","תעלומת הפורץ המסתורי /, חיים אקשטיין ; איורים: נעמה להב ; עריכה: אילת וידל.",2019,"210 , 3  לא ממוספרים  ",ספריית בית אל ,,,תעלומת הפורץ המסתורי  ,
990037051600205171,"אקשטיין, מרדכי , ",,"אתה לא יודע להיות אבא /, מרדכי אקשטיין ; עורכת: שלומית ארגז-בכר.",2014,398,סטימצקי - הוצאה לאור ,,,אתה לא יודע להיות אבא  ,
990025853930205171,"אקשטין, אברום-ליב ",,"סיפורי יום-יום /, אברום-לייב אקשטיין.",2007,83,מוציא לאור לא ידוע ,,,סיפורי יום-יום  ,
990028811770205171,"אקשטין, זאב ",,"ספקטרום  סיפור /, זאב אקשטין.",195u,254,מוציא לאור לא ידוע ,,,ספקטרום  סיפור  ,
990020669100205171,"אראל, שלמה ",1920-2018 ,"דיפלומטיה במעמקי הים /, שלמה אראל.",2000,191,הד ארצי ,,,דיפלומטיה במעמקי הים  ,
990020157060205171,"ארבייטמן, דנה בן שפרוט ",,"חלומות 98 /, דנה בן-שפרוט ארבייטמן.",2000,131,חלונות ,,,חלומות 98  ,
990039105940205171,"ארבל, לאה , ",,"סודות ליד הנחל /, לאה ארבל ; עורכת: רחל הלוי.",2016,207,הוצאת אתרוג ,,,סודות ליד הנחל  ,
990036689750205171,"ארבלי, אורטל , ",,"אימא במתנה /, אורטל ארבלי.",2014,96,סטימצקי - הוצאה לאור ,,,אימא במתנה  ,
990040822040205171,"ארבליך-בריפמן, אשכר ","1976- , ","עיני אוניקס /, אשכר ארבליך-בריפמן ; עריכה: עפרה גלברט-אבני.",2017,437,דני ספרים - הוצאה לאור ,,,עיני אוניקס  ,
997008146666805171,"ארגוב, ראובן ","1941- , ","לבירינת  סיפור /, ראובן ארגוב.",2013,175,הוצאת ירון גולן ,,,לבירינת  סיפור  ,
997008146666605171,"ארגוב, ראובן ","1941- , ","דוגית בנהר החיים /, ראובן ארגוב.",2018,156,ראובן ארגוב ,,,דוגית בנהר החיים  ,
990018061620205171,"ארגון, סמי ",,"לגעת באהבה  רומן /, סמי ארגון.",1998,137,טרקלין ,,,לגעת באהבה  רומן  ,
990023951570205171,"ארגמן, שמואל בן יצחק מיכאל ",1944- ,"משימה בלתי אפשרית /, שמואל רותם.",2001,391,זרקור ,,,משימה בלתי אפשרית  ,
990023951480205171,"ארגמן, שמואל בן יצחק מיכאל ",1944- ,"חזרה לאיראן /, שמואל רותם.",2003,365,זרקור ,,,חזרה לאיראן  ,
990025338240205171,"ארגמן, שמואל בן יצחק מיכאל ",1944- ,"השותפים /, שמואל ארגמן.",2006,411,דני ספרים ,,,השותפים  ,
990025862660205171,"ארגמן, שמואל בן יצחק מיכאל ",1944- ,"צופן מסתורי /, שמואל ארגמן.",2007,300,דני ספרים ,,,צופן מסתורי  ,
990026657350205171,"ארגמן, שמואל בן יצחק מיכאל ",1944- ,"זהות עלומה /, שמואל ארגמן.",2008,444,דני ספרים ,,,זהות עלומה  ,
990039549850205171,"ארגמן, שמואל בן יצחק מיכאל ","1944- , ","אחים לעד /, שמואל ארגמן ; עורכת: יונית פרידלר.",2017,392,סלה הוצאה לאור  ,,,אחים לעד  ,
990040529030205171,"ארד, אילן , ",,"פרשת דינה /, אילן ארד.",2016,277,הוצאת סער ,,,פרשת דינה  ,
990039808370205171,"ארד, אלון , ",,"אקורדים פתוחים /, אלון ארד ; עורכת הספר: יעל קולטון.",2017,255,חלונות ,,,אקורדים פתוחים  ,
990036691290205171,"ארד, עמית ",,"אריות יהודה  סיפורם המופלא של המכבים /, עמית ארד ; עורך - אמנון ז'קונט.",2014,368,ע. ארד ,,,אריות יהודה  סיפורם המופלא של המכבים  ,
990018354130205171,"ארד, צבי ",1909-1994 ,ימי ניסן  רומאן.,1956,"416, 1   ",הקיבוץ הארצי השומר הצעיר ,,,ימי ניסן  רומאן.',
990018354110205171,"ארד, צבי ",1909-1994 ,אם עוד תבוא.,1975,200,אגודת הסופרים העברים בישראל ליד הוצאת מסדה ,,,אם עוד תבוא.',
990009674130205171,"ארד, צבי ",1909-1994 ,"ביתו של אדם /, צבי ארד.",1984,205,זמורה-ביתן ,,,ביתו של אדם  ,
990008469790205171,"ארד, צבי ",1909-1994 ,"להיות לחלום /, צבי ארד.",1982,223,עם עובד ,,,להיות לחלום  ,
990023177840205171,"ארד, קארין ",,"יש אלוהים /, קארין ארד.",2003,285,משכל ,,,יש אלוהים  ,
990026620930205171,"ארד, קארין ",,"פרויקט רחם /, קארין ארד ; עריכה - ענת לויט.",2009,346,משכל ,,,פרויקט רחם  ,
990029254980205171,"ארד, קארין ",,"שתיקתה של סוף /, קארין ארד ; עריכה - ענת לויט.",2010,346,משכל ,,,שתיקתה של סוף  ,
990035772410205171,"ארד, רועי צ'יקי ",1977- ,"השקנאי /, רועי צ'יקי ארד ; עריכה - אלי הירש.",2013,222,חרגול ,,,השקנאי  ,
990023137830205171,"ארד, רועי צ'יקי ",1977- ,"אירובי /, רועי צ'יקי ארד ; עורך הספר - רואי וולמן.",2003,139,שדוריאן ,,,אירובי  ,
990034223340205171,"ארד, תמי ",,"סיפור שמתחיל בסוף /, תמי ארד ; עורך הספר אמנון ז'קונט.",2012,426,כתר ,,,סיפור שמתחיל בסוף  ,
990038937520205171,"ארד, תמי , ",,"על חוט השערה /, תמי ארד ; עורכת הספר: יערה שחורי.",2016,345,כתר ספרים ,,,על חוט השערה  ,
990019708210205171,"ארדון, אורה ",,"המוזה והמחשב שלה /, אורה ארדון.",2000,200,כרמל ,,,המוזה והמחשב שלה  ,
990013038750205171,"ארדון, אורה ",,"רומאן בארץ אבותינו /, אורה ארדון.",1994,228,כרמל ,,,רומאן בארץ אבותינו  ,
990025723150205171,"ארדון, אורה ",,"אתה אני והמלחמה שהיתה /, אורה ארדון ; עריכה - רותי יוליוס.",2007,181,כרמל ,,,אתה אני והמלחמה שהיתה  ,
990038068350205171,"ארהרד, רן , ",,"הבניין בתחנה המרכזית  מסע מפתיע ומטלטל במעלה המדרגות /, רן ארהרד ; עורכת הספר: רותם בירון ; איורים: סמדר מוניס.",2015,"383 , 1 עמוד לא ממוספר  ",סטימצקי - הוצאה לאור ,,,הבניין בתחנה המרכזית  מסע מפתיע ומטלטל במעלה המדרגות  ,
990038575680205171,"ארוון, הילה , ",,"סודות באחוזת השושנים /, הילה ארוון ; עריכת לשון: ורד זינגר.",2015,572,ספרי ניב ,,,סודות באחוזת השושנים  ,
990040939340205171,"ארוון, הילה , ",,"כחותם על לבך /, הילה ארוון.",2017,"525 , 3  לא ממוספרים  ",הילה ארוון ,,,כחותם על לבך  ,
990050763250205171,"ארוון, הילה , ",,"זר של קוצים /, הילה ארוון ; עריכת הספר: אימא אדמה.",2019,"477 , 2  לא ממוספרים  ",הילה ארוון ,,,זר של קוצים  ,
990039329830205171,"ארוון, הילה , ",,"הדרך הביתה /, הילה ארוון ; עריכת הספר: נועה טל.",2016,328,הוצאה עצמית הילה ארוון ,,,הדרך הביתה  ,
990047128420205171,"ארוון, הילה , ",,"אי התפוחים /, הילה ארוון ; עריכת הספר: נועה טל.",2018,511,ההילה ארוון ,,,אי התפוחים  ,
990044086120205171,"ארז, אילנה , ",,"ספרייה ואהבה /, אילנה ארז ; עורכת: יוספה אבן שושן.",2018,214,שולחן כתיבה ,,,ספרייה ואהבה  ,
990010605150205171,"ארז, נעמה ",1952- ,"רחוקים מן החוף /, ל. נעמה.",1988,80,י' גולן ,,,רחוקים מן החוף  ,
990033789980205171,"ארזי-חטאב, הילה ",1979- ,"אמילם /, הילה ארזי-חטאב ; עורכת הספר - דנה אולמרט.",2012,221,אחוזת בית ,,,אמילם  ,
990043619310205171,"ארזי, אורי ","1962- , ","עלים ברוח /, אורי ארזי.",2017,"247 , 1 עמוד לא ממוספר  ",ספרי ניב ,,,עלים ברוח  ,
990037050650205171,"ארזי, אורי ","1962- , ","החור השחור של ארז מאור /, אורי ארזי.",2014,206,גוונים ,,,החור השחור של ארז מאור  ,
990022393070205171,"ארטובסקי, אלכס ",,"כופר נפש : סיפור מתח דמיוני : סיפור ... על פעילות חשאית של הצלת יהודים מציפורני המסיון /, אלכס ארטובסקי.",2002,218,מוציא לאור לא ידוע ,,,כופר נפש : סיפור מתח דמיוני : סיפור ... על פעילות חשאית של הצלת יהודים מציפורני המסיון  ,
990012950770205171,"ארטר, יצחק בן שלמה ",1791-1851 ,"הצופה לבית ישראל  (מאזני משקל, תולדות החלוץ, גלגול נפש) /, מאת יצחק ערטר ; עם הקדמה מאת ראובן בריינין.",1918,"18, 78   ",קדימה ,,x,"הצופה לבית ישראל  (מאזני משקל, תולדות החלוץ, גלגול נפש)  ",
990012950710205171,"ארטר, יצחק בן שלמה ",1791-1851 ,"גלגול נפש /, מאת יצחק ערטר ; עם דבר מאת המוציאים לאור, תמונת המחבר ותולדות ימי חייו מאת י.ל. קצנלסן.",1903,"X, 69   ",חובבי שפת עבר ,,,גלגול נפש  ,
990012950800205171,"ארטר, יצחק בן שלמה ",1791-1851 ,"הצופה לבית ישראל /, יצחק ערטער ; מבוא מאת א. שטיינמן.",1945,"יח, 183   ",מחברות לספרות ,,x,הצופה לבית ישראל  ,
990026099260205171,"אריאב, קריג ",,"כמה זמן אפשר לברוח מאיש אפור  רומן בסיפורים /, קרייג אריאב.",2008,"187, 2   ",הקיבוץ המאוחד ,,,כמה זמן אפשר לברוח מאיש אפור  רומן בסיפורים  ,
990038825010205171,"אריאל-שטרנברג, נאוה , ",,"חופשת לידה /, נאוה שטרנברג ; עריכה: עמליה ארגמן-ברנע ואורי בלסם.",2014,197,מנדלי מוכר ספרים ברשת ,,,חופשת לידה  ,
990012973460205171,"אריאל, אברהם ",,"אנייה טורפת /, אברהם אריאל.",1993,222,כתר ,,,אנייה טורפת  ,
990013211040205171,"אריאל, דן ",,בשרות המודיעין הישראלי.,1972,"266 , דפי לוחות  ",ספרית מדים ,,,בשרות המודיעין הישראלי.',
990024926470205171,"אריאל, נעה ",,"רוח דרומית  סיפור /, מאת נועה אריאל.",2005,"9, 1   ",מטה יהודי לא מגרש יהודי - מוקד הלב היהודי לסיוע לחיילים ,,,רוח דרומית  סיפור  ,
990037050510205171,"אריאל, פנינה , ",,"יוצאת מהמשחק /, פנינה אריאל ; עריכה: יונה טפר.",2014,222,הוצאת הקיבוץ המאוחד ,,,יוצאת מהמשחק  ,
990019030120205171,"אריאל, צבי ק. ",,"צל עלי אגם /, צבי ק' אריאל.",1983,239,עקד ,,,צל עלי אגם  ,
990026693940205171,"אריאל, רות ",,"חומות /, רות אריאל (רפפורט).",2000,397,ר. אריאל ,,,חומות  ,
990039061020205171,"אריאלי, חזקי , ",,"תום לב /, חזקי אריאלי ; עריכה לשונית: דינה בר מנחם.",2016,232,רובין ,,,תום לב  ,
990011401350205171,"אריאלי, לוי אריה ",1886-1943 ,"הגדת המות /, מאת ל.א. אורלוף.",1912,32,י.ח. ברנר ,,,הגדת המות  ,
990018331900205171,"אריאלי, נחום ",1930-2001 ,"אחרון הצוחקים /, נחום אריאלי.",1973,380,מוסד ביאליק ,,,אחרון הצוחקים  ,
990013181470205171,"אריאלי, נחום ",1930-2001 ,"חוות החוטאים /, נחום אריאלי.",1993,335,מוסד ביאליק ,,,חוות החוטאים  ,
990018332530205171,"אריאלי, נחום ",1930-2001 ,המקלט.,1968,151 .,אותפז ,,,המקלט.',
990010159550205171,"אריאלי, נחום ",1930-2001 ,"ילדי השתיקה /, נחום אריאלי.",1986,"202, 1   ",ספרית פועלים ,,,ילדי השתיקה  ,
990018332570205171,"אריאלי, נחום ",1930-2001 ,"העולם האבוד של רפאל ברגר /, נחום אריאלי.",1980,203,עקד ,,,העולם האבוד של רפאל ברגר  ,
990026251040205171,"אריאלי, קובי ","1972- , ","אחרי הכל  ובסופו קונטרס ספר ה""נו"" השלם /, קובי אריאלי ; איור הספר ועטיפה: צביקה סלומון.",2004,238,קובי אריאלי ,,,"אחרי הכל  ובסופו קונטרס ספר ה""נו"" השלם  ",
990012789670205171,"אריאלי, שאול ",1959- ,"חלומות אבן /, שאול אריאלי ; עריכה והפקה - כרמלה לכיש.",1993,32,ש' אריאלי ,,,חלומות אבן  ,
990038122680205171,"אריה, מרב , ",,"בחברת נערות /, מרב אריה ; עורכת הלשון: קליה מור ; עורכת הספר: הילה להב.",2015,"403 , 1 עמוד לא ממוספר  ",משכל - הוצאה לאור מיסודן של ידיעות אחרונות וספרי חמד ,,,בחברת נערות  ,
990018330690205171,"אריכא, אהוד ",,"אין, או, מסעותיו של אני אל האין /, מאת אהוד אריכא (אדמיולין בט).",1972,"87, 1   ","אל""ף ",,,"אין, או, מסעותיו של אני אל האין  ",
990013293940205171,"אריכא, יוסף ",1906-1972 ,"אדם ובהמתו /, מאת יוסף אריכא.",1946,47,עופר) ,,,אדם ובהמתו  ,
990013262730205171,"אריכא, יוסף ",1906-1972 ,"יום ולילה  ספור פגישה אחת /, רישומים: עמוס אריכא.",1963,"86, 1 , דפי לוחות  ",אלף ,,,יום ולילה  ספור פגישה אחת  ,
990013293790205171,"אריכא, יוסף ",1906-1972 ,פגישה בירושלים  סיפור מתקופת בית שני.,1968,72,עקד ,,,פגישה בירושלים  סיפור מתקופת בית שני.',
990013293770205171,"אריכא, יוסף ",1906-1972 ,סנחריב ביהודה  רומן היסטורי.,1958,412,הקיבוץ המאוחד ,,,סנחריב ביהודה  רומן היסטורי.',
990010216530205171,"אריכא, יוסף ",1906-1972 ,"ודוי  ספור /, מאת יוסף אריכא.",1938,225-257   ,מוציא לאור לא ידוע ,,,ודוי  ספור  ,
990013262800205171,"אריכא, יוסף ",1906-1972 ,לחם וחזון  רומן.,1946,198,נ' טברסקי ,,,לחם וחזון  רומן.',
990013262650205171,"אריכא, יוסף ",1906-1972 ,אשה ורעותה  ספור.,1953,"71, 1   ",סלע ,,,אשה ורעותה  ספור.',
990025474410205171,"אריכא, יוסף ",1906-1972 ,"סיפורה של אשה /, יוסף אריכא.",1946,31,ספרית השעות ,,,סיפורה של אשה  ,
990013011400205171,"אריכא, עמוס ",1933- ,"אביב שחור /, עמוס אריכא.",1994,384,מידות ,,,אביב שחור  ,
990013293890205171,"אריכא, עמוס ",1933- ,"עכו שוקעת /, (עטיפה ואיורים - ברוך אלרון).",1968,"175, 1   ",לוין-אפשטין ,,,עכו שוקעת  ,
990013293880205171,"אריכא, עמוס ",1933- ,המסך עולה  רומן.,1958,246,מסדה ,,,המסך עולה  רומן.',
990013293870205171,"אריכא, עמוס ",1933- ,מבצע קיסריה  ספור.,1967,"159, 1   ",א' לוין-אפשטין ,,,מבצע קיסריה  ספור.',
990013293840205171,"אריכא, עמוס ",1933- ,"במצולות יפו /, (איורים - ריקי בן-ארי).",1967,"159, 1   ",א' לוין-אפשטין ,,,במצולות יפו  ,
990018707440205171,"אריכא, עמוס ",1933- ,נפט - האל החדש  מאת ניגאל דון-כיארי.,1975,222,"א""ל הוצאה מיוחדת ",,,נפט - האל החדש  מאת ניגאל דון-כיארי.',
990013293900205171,"אריכא, עמוס ",1933- ,"פרשי הגליל במדבר ערב /, (הרשומים בידי המחבר).",1962,"241, 1   ",מסדה ,,,פרשי הגליל במדבר ערב  ,
990013293860205171,"אריכא, עמוס ",1933- ,הכומתות השחורות  רומן.,1955,307,עמיחי ,,,הכומתות השחורות  רומן.',
990017203250205171,"אריכא, עמוס ",1933- ,"ישו והאשה הסזאנית /, עמוס אריכא.",1995,225,שלגי ,,,ישו והאשה הסזאנית  ,
990012749020205171,"אריכא, עמוס ",1933- ,"נשף חברים /, עמוס אריכא.",1993,242,שלגי ,,,נשף חברים  ,
990038764930205171,"ארליך-ברקלי, גילה , ",,"מר מתוק /, גילה ארליך-ברקלי.",2004,240,גימיק ,,,מר מתוק  ,
990010290930205171,"ארליך, אבי ",1955-1987 ,"נצח קצר מדי  רומן /, אבי ארליך.",1987,83,ספרית פועלים ,,,נצח קצר מדי  רומן  ,
990018340270205171,"ארליך, יוסף ",1907-1982 ,מרחקים קרובים.,1975,165,צ'ריקובר ,,,מרחקים קרובים.',
990052903530205171,"ארליך, יפעת ","1978- , ","שמיים שאין להם חוף /, יפעת ארליך ; עורכת הספר: רונית מוזיקנט שטיבל.",2019,"262 , 1 עמוד לא ממוספר, 12 עמודי לוחות  ","כנרת, זמורה, דביר - מוציאים לאור בע""מ,.~",,,שמיים שאין להם חוף  ,
990040939630205171,"ארליך, יפעת ","1978- , ","כמה מוכר כמה זר /, יפעת ארליך ; עורך הספר: מוטי פוגל ; עורכת הלשון: חוה לוסטיג מלימובקה.",2017,174,משכל - הוצאה לאור מייסודן של ידיעות אחרונות וספרי חמד ,,,כמה מוכר כמה זר  ,
990019208080205171,"ארליכמן, ארז ",,"גיגית מלאה מים /, ארז ארליכמן.",2000,79,חלונות ,,,גיגית מלאה מים  ,
990020351670205171,"ארמוזה, רן ",,"מסתרי נכבדות  חזיונות אחדים ממסתרי הנשואים בישראל בימים עברו ונלוה אליהם ספור בן פורת /, מאת ערפ""ל.",1888,112,דפוס בוימריטטען וגאנשאר ,,x,מסתרי נכבדות  חזיונות אחדים ממסתרי הנשואים בישראל בימים עברו ונלוה אליהם ספור בן פורת  ,
990018335450205171,"ארנוט, מיה ",,"שגיון בשנים /, מאיה ארנוט.",1981,186,"זמורה, ביתן, מודן ",,,שגיון בשנים  ,
990022120170205171,"ארנון, ולרי ",1955- ,"הנערה מווארקליאן /, ולרי ארנון.",2002,187,עיר ותכלת ,,,הנערה מווארקליאן  ,
990013132830205171,"ארנון, יזהר ",1927-2005 ,"פרשת זיסקינד /, יזהר ארנון.",1993,304,ספרית מעריב ,,,פרשת זיסקינד  ,
990011919730205171,"ארנון, יזהר ",1927-2005 ,"ערפל בצוק יעלים  רומן /, יזהר ארנון.",1991,176,י' גולן ,,,ערפל בצוק יעלים  רומן  ,
990052812690205171,"ארנין, אוהד ","1991- , ","אדם  סיפור /, מאת: אוהד ארנין ; עריכה ספרותית: יהונתן הופמן ; מאייר: גלעד סגל.",2019,95,מנדלה מוכר ספרים ברשת ,,,אדם  סיפור  ,
990040920000205171,"ארצי, זהבית , ",,"לחנך את מיסטר רייט /, זהבית ארצי ; עריכה ספרותית: לילך פלדמן ; עריכת לשון והגהה: נורית שפירא.",2017,399,סתיו הוצאה לאור ,,,לחנך את מיסטר רייט  ,
990038728710205171,"ארצי, זהבית , ",,"טעם התקווה /, זהבית ארצי ; עורך ראשי: אולי ברוידא.",2016,269,זהבית ארצי ,,,טעם התקווה  ,
990039237200205171,"ארצי, זהבית , ",,"טעם האהבה /, זהבית ארצי ; עורכת ראשית: לין תהל כהן.",2016,"296 , 1 עמוד לא ממוספר  ",זהבית ארצי ,,,טעם האהבה  ,
990018343990205171,"ארצי, י. ",,"לילות באהלי בדואים /, מאת י' ארצי.",1939,2 כר' ב- 1  ,דפוס דיג ,,,לילות באהלי בדואים  ,
990037110910205171,"ארצי, ישעיהו , ",,"קורות חיים  סיפור על חברות יוצאת דופן בזמן מלחמת ההתשה /, שייקה ארצי.",2014,"335 , 1 עמוד לא ממוספר  ",סלע ספרים ,,,קורות חיים  סיפור על חברות יוצאת דופן בזמן מלחמת ההתשה  ,
990018346410205171,"ארשבסקי, דב ",,"חלום בהקיץ, או, תועה /, מאת ד'""א ... ק""י.",1876,80,דפוס געארג בראג ושותפו פ' סמאלענסקין ,,,"חלום בהקיץ, או, תועה  ",
990024679650205171,"ארשטין, עלינא ",,"הנסיכה /, עלינא ארשטיין.",2004,"4, 242, 2   ",ספר לכל ,,,הנסיכה  ,
990012973380205171,"ארשטין, עלינא ",,"בועות של גן-עדן /, עלינא ארשטיין.",1994,287,שלגי ,,,בועות של גן-עדן  ,
990035855170205171,"אשבל, שלום ",1939- ,"אישה בין חוחים /, שלום אשבל ; עריכה - מיכל גיל-טנאי.",2002,,ש. אשבל ,,,אישה בין חוחים  ,
997008054390105171,"אשבל, שלום ","1939- , ","צלילה לחור הכחול /, שלום אשבל ; עריכה: אורנה צברי.",2019,497,אופיר ביכורים ,,,צלילה לחור הכחול  ,
990052771420205171,"אשד, עידו ","1973- , ","ניצן נעלם /, עידו אשד ; עורך הספר: אורן קרבל.",2018,175,גוונים ,,,ניצן נעלם  ,
990012582220205171,"אשדות, הדסה ",1935- ,"כל הטובים /, הדסה אשדות.",1992,213,ספרית מעריב ,,,כל הטובים  ,
990050407590205171,"אשור, הילה טימור , ",,"הקשה של הלחם /, הילה טמור אשור ; עורך הספר: יגאל שוורץ.",2019,"379 , 1 עמוד לא ממוספר  ","כנרת, זמורה - מוציאים לאור ",,,הקשה של הלחם  ,
990041052560205171,"אשוש, מרגלית , ",,"ניחוח האפרסמון /, מרגלית אשוש ; עורך ספרותי: אמנון ז'קונט.",2017,351,דני ספרים - הוצאה לאור ,,,ניחוח האפרסמון  ,
